strokeID, isCompGenerated, lineID, time, timeStamp, x, y, groupID
0, false, 0.5549857, 70050, 1443650258713, 181, 684, 0
0, false, 0.5549857, 70111, 1443650258713, 185, 682, 0
0, false, 0.5549857, 70120, 1443650258713, 222, 671, 0
0, false, 0.5549857, 70120, 1443650258713, 229, 669, 0
0, false, 0.5549857, 70128, 1443650258713, 239, 665, 0
0, false, 0.5549857, 70139, 1443650258713, 250, 662, 0
0, false, 0.5549857, 70154, 1443650258713, 262, 659, 0
0, false, 0.5549857, 70160, 1443650258713, 271, 656, 0
0, false, 0.5549857, 70167, 1443650258713, 281, 654, 0
0, false, 0.5549857, 70177, 1443650258713, 292, 652, 0
0, false, 0.5549857, 70187, 1443650258713, 302, 650, 0
0, false, 0.5549857, 70198, 1443650258713, 314, 648, 0
0, false, 0.5549857, 70207, 1443650258713, 322, 645, 0
0, false, 0.5549857, 70220, 1443650258713, 334, 641, 0
0, false, 0.5549857, 70226, 1443650258713, 347, 638, 0
0, false, 0.5549857, 70236, 1443650258713, 355, 635, 0
0, false, 0.5549857, 70246, 1443650258713, 368, 631, 0
0, false, 0.5549857, 70256, 1443650258713, 377, 627, 0
0, false, 0.5549857, 70267, 1443650258713, 388, 625, 0
0, false, 0.5549857, 70276, 1443650258713, 400, 622, 0
0, false, 0.5549857, 70286, 1443650258713, 407, 621, 0
0, false, 0.5549857, 70296, 1443650258713, 417, 617, 0
0, false, 0.5549857, 70306, 1443650258713, 431, 613, 0
0, false, 0.5549857, 70317, 1443650258713, 437, 611, 0
0, false, 0.5549857, 70326, 1443650258713, 448, 608, 0
0, false, 0.5549857, 70336, 1443650258713, 460, 603, 0
0, false, 0.5549857, 70346, 1443650258713, 466, 600, 0
0, false, 0.5549857, 70355, 1443650258713, 478, 597, 0
0, false, 0.5549857, 70365, 1443650258713, 487, 595, 0
0, false, 0.5549857, 70376, 1443650258713, 499, 592, 0
0, false, 0.5549857, 70385, 1443650258713, 514, 588, 0
0, false, 0.5549857, 70395, 1443650258713, 522, 585, 0
0, false, 0.5549857, 70407, 1443650258713, 536, 579, 0
0, false, 0.5549857, 70415, 1443650258713, 545, 574, 0
0, false, 0.5549857, 70425, 1443650258713, 560, 570, 0
0, false, 0.5549857, 70435, 1443650258713, 568, 568, 0
0, false, 0.5549857, 70445, 1443650258713, 584, 564, 0
0, false, 0.5549857, 70456, 1443650258713, 598, 560, 0
0, false, 0.5549857, 70465, 1443650258713, 611, 556, 0
0, false, 0.5549857, 70474, 1443650258713, 625, 551, 0
0, false, 0.5549857, 70484, 1443650258713, 638, 548, 0
0, false, 0.5549857, 70494, 1443650258713, 654, 542, 0
0, false, 0.5549857, 70504, 1443650258713, 663, 541, 0
0, false, 0.5549857, 70514, 1443650258713, 681, 537, 0
0, false, 0.5549857, 70524, 1443650258713, 692, 534, 0
0, false, 0.5549857, 70536, 1443650258713, 708, 530, 0
0, false, 0.5549857, 70544, 1443650258713, 720, 525, 0
0, false, 0.5549857, 70554, 1443650258713, 737, 520, 0
0, false, 0.5549857, 70564, 1443650258713, 749, 516, 0
0, false, 0.5549857, 70574, 1443650258713, 764, 512, 0
0, false, 0.5549857, 70586, 1443650258713, 777, 510, 0
0, false, 0.5549857, 70594, 1443650258713, 791, 505, 0
0, false, 0.5549857, 70604, 1443650258713, 807, 499, 0
0, false, 0.5549857, 70614, 1443650258713, 818, 493, 0
0, false, 0.5549857, 70623, 1443650258713, 837, 488, 0
0, false, 0.5549857, 70633, 1443650258713, 846, 484, 0
0, false, 0.5549857, 70643, 1443650258713, 868, 476, 0
0, false, 0.5549857, 70653, 1443650258713, 878, 471, 0
0, false, 0.5549857, 70664, 1443650258713, 900, 461, 0
0, false, 0.5549857, 70674, 1443650258713, 906, 458, 0
0, false, 0.5549857, 70683, 1443650258713, 929, 451, 0
0, false, 0.5549857, 70693, 1443650258713, 941, 445, 0
0, false, 0.5549857, 70702, 1443650258713, 957, 435, 0
0, false, 0.5549857, 70713, 1443650258713, 969, 431, 0
0, false, 0.5549857, 70723, 1443650258713, 983, 427, 0
0, false, 0.5549857, 70732, 1443650258713, 1000, 419, 0
0, false, 0.5549857, 70743, 1443650258713, 1012, 413, 0
