strokeID, isCompGenerated, lineID, time, timeStamp, x, y, groupID
0, false,0.13155895,101848,1.44365E+12,854,466,0
1, false,0.97516346,102976,1.44365E+12,862,484,0
1, false,0.97516346,102985,1.44365E+12,863,484,0
1, false,0.97516346,102999,1.44365E+12,866,484,0
1, false,0.97516346,103010,1.44365E+12,868,484,0
1, false,0.97516346,103015,1.44365E+12,871,483,0
1, false,0.97516346,103025,1.44365E+12,874,482,0
1, false,0.97516346,103035,1.44365E+12,875,481,0
1, false,0.97516346,103047,1.44365E+12,876,480,0
1, false,0.97516346,103058,1.44365E+12,877,480,0
1, false,0.97516346,103077,1.44365E+12,879,479,0
1, false,0.97516346,103085,1.44365E+12,879,478,0
1, false,0.97516346,103095,1.44365E+12,879,477,0
1, false,0.97516346,103104,1.44365E+12,879,476,0
1, false,0.97516346,103115,1.44365E+12,877,475,0
1, false,0.97516346,103126,1.44365E+12,877,474,0
1, false,0.97516346,103134,1.44365E+12,875,474,0
1, false,0.97516346,103146,1.44365E+12,874,474,0
1, false,0.97516346,103155,1.44365E+12,871,475,0
1, false,0.97516346,103164,1.44365E+12,869,477,0
1, false,0.97516346,103174,1.44365E+12,865,480,0
1, false,0.97516346,103184,1.44365E+12,862,482,0
1, false,0.97516346,103196,1.44365E+12,861,484,0
1, false,0.97516346,103235,1.44365E+12,861,484,0
2, false,0.44469428,104061,1.44365E+12,870,496,0
2, false,0.44469428,104072,1.44365E+12,875,495,0
2, false,0.44469428,104082,1.44365E+12,883,496,0
2, false,0.44469428,104098,1.44365E+12,888,496,0
2, false,0.44469428,104102,1.44365E+12,891,496,0
2, false,0.44469428,104116,1.44365E+12,894,494,0
2, false,0.44469428,104120,1.44365E+12,896,494,0
2, false,0.44469428,104132,1.44365E+12,897,493,0
2, false,0.44469428,104140,1.44365E+12,902,493,0
2, false,0.44469428,104150,1.44365E+12,909,492,0
2, false,0.44469428,104160,1.44365E+12,915,488,0
2, false,0.44469428,104171,1.44365E+12,920,485,0
2, false,0.44469428,104180,1.44365E+12,922,482,0
2, false,0.44469428,104189,1.44365E+12,925,480,0
2, false,0.44469428,104199,1.44365E+12,925,479,0
2, false,0.44469428,104210,1.44365E+12,927,477,0
2, false,0.44469428,104221,1.44365E+12,928,475,0
2, false,0.44469428,104232,1.44365E+12,928,474,0
2, false,0.44469428,104242,1.44365E+12,929,472,0
2, false,0.44469428,104250,1.44365E+12,930,470,0
2, false,0.44469428,104260,1.44365E+12,932,466,0
2, false,0.44469428,104269,1.44365E+12,933,462,0
2, false,0.44469428,104279,1.44365E+12,933,457,0
2, false,0.44469428,104290,1.44365E+12,934,456,0
2, false,0.44469428,104299,1.44365E+12,934,454,0
2, false,0.44469428,104309,1.44365E+12,934,452,0
2, false,0.44469428,104320,1.44365E+12,934,450,0
2, false,0.44469428,104329,1.44365E+12,933,448,0
2, false,0.44469428,104363,1.44365E+12,934,448,0
2, false,0.44469428,104365,1.44365E+12,932,443,0
2, false,0.44469428,104369,1.44365E+12,927,436,0
2, false,0.44469428,104379,1.44365E+12,922,430,0
2, false,0.44469428,104391,1.44365E+12,920,426,0
2, false,0.44469428,104399,1.44365E+12,918,425,0
2, false,0.44469428,104408,1.44365E+12,917,422,0
2, false,0.44469428,104418,1.44365E+12,914,421,0
2, false,0.44469428,104428,1.44365E+12,909,418,0
2, false,0.44469428,104438,1.44365E+12,902,415,0
2, false,0.44469428,104447,1.44365E+12,897,414,0
2, false,0.44469428,104457,1.44365E+12,894,414,0
2, false,0.44469428,104467,1.44365E+12,891,413,0
2, false,0.44469428,104477,1.44365E+12,884,412,0
2, false,0.44469428,104487,1.44365E+12,877,411,0
2, false,0.44469428,104498,1.44365E+12,871,411,0
2, false,0.44469428,104509,1.44365E+12,869,411,0
2, false,0.44469428,104517,1.44365E+12,866,411,0
2, false,0.44469428,104526,1.44365E+12,862,411,0
2, false,0.44469428,104536,1.44365E+12,857,411,0
2, false,0.44469428,104546,1.44365E+12,848,412,0
2, false,0.44469428,104556,1.44365E+12,844,413,0
2, false,0.44469428,104566,1.44365E+12,840,414,0
2, false,0.44469428,104576,1.44365E+12,839,416,0
2, false,0.44469428,104586,1.44365E+12,835,417,0
2, false,0.44469428,104596,1.44365E+12,834,421,0
2, false,0.44469428,104606,1.44365E+12,831,422,0
2, false,0.44469428,104615,1.44365E+12,827,425,0
2, false,0.44469428,104626,1.44365E+12,823,428,0
2, false,0.44469428,104636,1.44365E+12,820,430,0
2, false,0.44469428,104646,1.44365E+12,816,431,0
2, false,0.44469428,104655,1.44365E+12,814,432,0
2, false,0.44469428,104665,1.44365E+12,812,434,0
2, false,0.44469428,104675,1.44365E+12,810,435,0
2, false,0.44469428,104685,1.44365E+12,808,437,0
