strokeID, isCompGenerated, lineID, time, timeStamp, x, y, groupID
0, false, 0.73818487, 183153, 1443650258713, 435, 542, 0
0, false, 0.73818487, 183212, 1443650258713, 435, 552, 0
0, false, 0.73818487, 183217, 1443650258713, 419, 589, 0
0, false, 0.73818487, 183221, 1443650258713, 417, 593, 0
0, false, 0.73818487, 183239, 1443650258713, 416, 599, 0
0, false, 0.73818487, 183240, 1443650258713, 414, 605, 0
0, false, 0.73818487, 183258, 1443650258713, 413, 610, 0
0, false, 0.73818487, 183261, 1443650258713, 412, 614, 0
0, false, 0.73818487, 183270, 1443650258713, 411, 617, 0
0, false, 0.73818487, 183280, 1443650258713, 411, 619, 0
0, false, 0.73818487, 183290, 1443650258713, 410, 621, 0
0, false, 0.73818487, 183300, 1443650258713, 410, 622, 0
0, false, 0.73818487, 183321, 1443650258713, 409, 623, 0
0, false, 0.73818487, 183322, 1443650258713, 409, 625, 0
0, false, 0.73818487, 183330, 1443650258713, 408, 626, 0
0, false, 0.73818487, 183339, 1443650258713, 408, 629, 0
0, false, 0.73818487, 183349, 1443650258713, 406, 631, 0
0, false, 0.73818487, 183359, 1443650258713, 405, 634, 0
0, false, 0.73818487, 183370, 1443650258713, 404, 635, 0
0, false, 0.73818487, 183379, 1443650258713, 403, 638, 0
0, false, 0.73818487, 183389, 1443650258713, 402, 640, 0
0, false, 0.73818487, 183399, 1443650258713, 401, 642, 0
0, false, 0.73818487, 183409, 1443650258713, 400, 644, 0
0, false, 0.73818487, 183419, 1443650258713, 400, 645, 0
0, false, 0.73818487, 183429, 1443650258713, 399, 647, 0
0, false, 0.73818487, 183439, 1443650258713, 398, 648, 0
0, false, 0.73818487, 183449, 1443650258713, 397, 648, 0
0, false, 0.73818487, 183458, 1443650258713, 397, 649, 0
0, false, 0.73818487, 183468, 1443650258713, 397, 650, 0
0, false, 0.73818487, 183488, 1443650258713, 396, 651, 0
0, false, 0.73818487, 183508, 1443650258713, 396, 652, 0
0, false, 0.73818487, 183557, 1443650258713, 395, 653, 0
0, false, 0.73818487, 183647, 1443650258713, 396, 654, 0
0, false, 0.73818487, 183669, 1443650258713, 397, 654, 0
0, false, 0.73818487, 183686, 1443650258713, 398, 654, 0
0, false, 0.73818487, 183696, 1443650258713, 399, 654, 0
0, false, 0.73818487, 183706, 1443650258713, 400, 653, 0
0, false, 0.73818487, 183716, 1443650258713, 400, 654, 0
0, false, 0.73818487, 183726, 1443650258713, 403, 654, 0
0, false, 0.73818487, 183736, 1443650258713, 407, 653, 0
0, false, 0.73818487, 183745, 1443650258713, 412, 653, 0
0, false, 0.73818487, 183755, 1443650258713, 417, 652, 0
0, false, 0.73818487, 183766, 1443650258713, 420, 652, 0
