strokeID, isCompGenerated, lineID, time, timeStamp, x, y, groupID
0, false, 0.17661971, 65436, 1443650258713, 471, 236, 0
1, false, 0.70452034, 75705, 1443650258713, 423, 222, 0
1, false, 0.70452034, 75714, 1443650258713, 422, 223, 0
1, false, 0.70452034, 75724, 1443650258713, 422, 223, 0
1, false, 0.70452034, 75735, 1443650258713, 421, 225, 0
1, false, 0.70452034, 75754, 1443650258713, 420, 225, 0
1, false, 0.70452034, 75764, 1443650258713, 419, 225, 0
1, false, 0.70452034, 75794, 1443650258713, 418, 225, 0
1, false, 0.70452034, 75813, 1443650258713, 417, 225, 0
1, false, 0.70452034, 75823, 1443650258713, 417, 225, 0
1, false, 0.70452034, 75842, 1443650258713, 416, 225, 0
1, false, 0.70452034, 75852, 1443650258713, 414, 225, 0
1, false, 0.70452034, 75862, 1443650258713, 412, 225, 0
1, false, 0.70452034, 75875, 1443650258713, 408, 223, 0
1, false, 0.70452034, 75882, 1443650258713, 405, 223, 0
1, false, 0.70452034, 75892, 1443650258713, 401, 222, 0
1, false, 0.70452034, 75902, 1443650258713, 400, 222, 0
1, false, 0.70452034, 75912, 1443650258713, 398, 222, 0
1, false, 0.70452034, 75922, 1443650258713, 397, 222, 0
1, false, 0.70452034, 75933, 1443650258713, 395, 222, 0
1, false, 0.70452034, 75943, 1443650258713, 394, 222, 0
1, false, 0.70452034, 75951, 1443650258713, 393, 222, 0
1, false, 0.70452034, 75972, 1443650258713, 392, 222, 0
1, false, 0.70452034, 75981, 1443650258713, 391, 222, 0
1, false, 0.70452034, 75992, 1443650258713, 391, 221, 0
1, false, 0.70452034, 76011, 1443650258713, 390, 221, 0
1, false, 0.70452034, 76031, 1443650258713, 389, 221, 0
1, false, 0.70452034, 76051, 1443650258713, 388, 221, 0
1, false, 0.70452034, 76061, 1443650258713, 387, 220, 0
1, false, 0.70452034, 76071, 1443650258713, 386, 220, 0
1, false, 0.70452034, 76080, 1443650258713, 385, 220, 0
1, false, 0.70452034, 76091, 1443650258713, 383, 219, 0
1, false, 0.70452034, 76101, 1443650258713, 382, 218, 0
1, false, 0.70452034, 76110, 1443650258713, 379, 219, 0
1, false, 0.70452034, 76120, 1443650258713, 377, 218, 0
1, false, 0.70452034, 76130, 1443650258713, 376, 218, 0
1, false, 0.70452034, 76142, 1443650258713, 374, 218, 0
1, false, 0.70452034, 76150, 1443650258713, 372, 218, 0
1, false, 0.70452034, 76160, 1443650258713, 370, 218, 0
1, false, 0.70452034, 76169, 1443650258713, 369, 218, 0
1, false, 0.70452034, 76179, 1443650258713, 368, 217, 0
1, false, 0.70452034, 76189, 1443650258713, 368, 218, 0
1, false, 0.70452034, 76199, 1443650258713, 367, 218, 0
1, false, 0.70452034, 76209, 1443650258713, 365, 218, 0
1, false, 0.70452034, 76220, 1443650258713, 365, 218, 0
1, false, 0.70452034, 76239, 1443650258713, 364, 217, 0
1, false, 0.70452034, 76249, 1443650258713, 363, 217, 0
1, false, 0.70452034, 76268, 1443650258713, 362, 217, 0
1, false, 0.70452034, 76278, 1443650258713, 362, 218, 0
1, false, 0.70452034, 76289, 1443650258713, 361, 217, 0
1, false, 0.70452034, 76309, 1443650258713, 360, 217, 0
1, false, 0.70452034, 76328, 1443650258713, 360, 217, 0
1, false, 0.70452034, 76338, 1443650258713, 358, 217, 0
1, false, 0.70452034, 76349, 1443650258713, 357, 217, 0
1, false, 0.70452034, 76358, 1443650258713, 355, 217, 0
1, false, 0.70452034, 76368, 1443650258713, 354, 217, 0
1, false, 0.70452034, 76378, 1443650258713, 352, 217, 0
1, false, 0.70452034, 76387, 1443650258713, 351, 217, 0
1, false, 0.70452034, 76397, 1443650258713, 348, 217, 0
1, false, 0.70452034, 76418, 1443650258713, 346, 217, 0
1, false, 0.70452034, 76419, 1443650258713, 346, 217, 0
1, false, 0.70452034, 76427, 1443650258713, 344, 217, 0
1, false, 0.70452034, 76437, 1443650258713, 343, 217, 0
1, false, 0.70452034, 76446, 1443650258713, 342, 217, 0
1, false, 0.70452034, 76456, 1443650258713, 341, 217, 0
1, false, 0.70452034, 76466, 1443650258713, 340, 217, 0
1, false, 0.70452034, 76476, 1443650258713, 338, 217, 0
1, false, 0.70452034, 76497, 1443650258713, 337, 217, 0
1, false, 0.70452034, 76509, 1443650258713, 337, 217, 0
1, false, 0.70452034, 76516, 1443650258713, 336, 217, 0
1, false, 0.70452034, 76535, 1443650258713, 335, 217, 0
1, false, 0.70452034, 76556, 1443650258713, 334, 217, 0
1, false, 0.70452034, 76576, 1443650258713, 334, 217, 0
1, false, 0.70452034, 76585, 1443650258713, 333, 216, 0
1, false, 0.70452034, 76605, 1443650258713, 332, 217, 0
1, false, 0.70452034, 76616, 1443650258713, 331, 217, 0
1, false, 0.70452034, 76635, 1443650258713, 330, 217, 0
1, false, 0.70452034, 76645, 1443650258713, 329, 217, 0
1, false, 0.70452034, 76655, 1443650258713, 328, 216, 0
1, false, 0.70452034, 76665, 1443650258713, 328, 217, 0
1, false, 0.70452034, 76676, 1443650258713, 327, 217, 0
1, false, 0.70452034, 76684, 1443650258713, 325, 217, 0
1, false, 0.70452034, 76695, 1443650258713, 324, 216, 0
