strokeID, isCompGenerated, lineID, time, timeStamp, x, y, groupID
0, true, 0.5923742, 163271077, 1443650258713, 1065.171, 437.31857, 0
0, true, 0.5923742, 163271077, 1443650258713, 1069.1038, 439.76358, 0
0, true, 0.5923742, 163271077, 1443650258713, 1035.9788, 442.592, 0
0, true, 0.5923742, 163271077, 1443650258713, 1035.8447, 449.0457, 0
0, true, 0.5923742, 163271077, 1443650258713, 1040.0782, 436.08002, 0
0, true, 0.5923742, 163271077, 1443650258713, 1044.6167, 434.56107, 0
1, true, 0.09581721, 163271096, 1443650258713, 1091.9064, 408.18857, 0
1, true, 0.09581721, 163271096, 1443650258713, 1091.863, 417.75168, 0
1, true, 0.09581721, 163271096, 1443650258713, 1083.1605, 421.63483, 0
1, true, 0.09581721, 163271096, 1443650258713, 1083.1309, 424.38184, 0
1, true, 0.09581721, 163271096, 1443650258713, 1060.4929, 429.76172, 0
1, true, 0.09581721, 163271096, 1443650258713, 1064.7158, 428.2367, 0
1, true, 0.09581721, 163271096, 1443650258713, 1032.9683, 449.53024, 0
1, true, 0.09581721, 163271096, 1443650258713, 1032.7235, 450.08737, 0
1, true, 0.09581721, 163271096, 1443650258713, 1034.7048, 455.831, 0
1, true, 0.09581721, 163271096, 1443650258713, 1035.0839, 451.99664, 0
1, true, 0.09581721, 163271096, 1443650258713, 1020.1004, 454.2357, 0
1, true, 0.09581721, 163271096, 1443650258713, 1016.68427, 455.37836, 0
1, true, 0.09581721, 163271096, 1443650258713, 1009.82513, 461.95636, 0
1, true, 0.09581721, 163271096, 1443650258713, 1008.63873, 469.0748, 0
1, true, 0.09581721, 163271096, 1443650258713, 1005.775, 462.25964, 0
1, true, 0.09581721, 163271096, 1443650258713, 1001.326, 470.3808, 0
2, true, 0.68635076, 163271115, 1443650258713, 1061.5153, 423.00357, 0
2, true, 0.68635076, 163271115, 1443650258713, 1063.5046, 422.66443, 0
2, true, 0.68635076, 163271115, 1443650258713, 1027.7164, 443.94498, 0
