strokeID, isCompGenerated, lineID, time, timeStamp, x, y, groupID
0, false, 0.9720035, 24304, 1443650258713, 51, 157, 0
1, false, 0.7722504, 24521, 1443650258713, 103, 134, 0
2, false, 0.9157392, 24887, 1443650258713, 105, 163, 0
3, false, 0.6223599, 25511, 1443650258713, 28, 200, 0
3, false, 0.6223599, 25521, 1443650258713, 34, 197, 0
3, false, 0.6223599, 25531, 1443650258713, 35, 195, 0
3, false, 0.6223599, 25540, 1443650258713, 38, 194, 0
3, false, 0.6223599, 25551, 1443650258713, 39, 192, 0
3, false, 0.6223599, 25561, 1443650258713, 40, 191, 0
3, false, 0.6223599, 25571, 1443650258713, 41, 191, 0
3, false, 0.6223599, 25581, 1443650258713, 42, 189, 0
3, false, 0.6223599, 25590, 1443650258713, 44, 187, 0
3, false, 0.6223599, 25600, 1443650258713, 48, 185, 0
3, false, 0.6223599, 25610, 1443650258713, 53, 182, 0
3, false, 0.6223599, 25619, 1443650258713, 58, 178, 0
3, false, 0.6223599, 25632, 1443650258713, 61, 176, 0
3, false, 0.6223599, 25640, 1443650258713, 63, 174, 0
3, false, 0.6223599, 25649, 1443650258713, 64, 173, 0
3, false, 0.6223599, 25659, 1443650258713, 66, 171, 0
3, false, 0.6223599, 25669, 1443650258713, 67, 170, 0
3, false, 0.6223599, 25679, 1443650258713, 68, 169, 0
3, false, 0.6223599, 25689, 1443650258713, 68, 168, 0
3, false, 0.6223599, 25699, 1443650258713, 71, 167, 0
3, false, 0.6223599, 25708, 1443650258713, 72, 165, 0
3, false, 0.6223599, 25719, 1443650258713, 77, 165, 0
3, false, 0.6223599, 25731, 1443650258713, 81, 163, 0
3, false, 0.6223599, 25738, 1443650258713, 85, 162, 0
3, false, 0.6223599, 25748, 1443650258713, 88, 161, 0
3, false, 0.6223599, 25758, 1443650258713, 90, 161, 0
3, false, 0.6223599, 25768, 1443650258713, 91, 160, 0
3, false, 0.6223599, 25778, 1443650258713, 92, 160, 0
